title,start,end,weekday,raw_date,veranstaltungstitel,sprache,studiengang,anzahl_studierende,geplante_vorlesungsstunden,planungsnotiz,ressourcen,personen,date,Kurs
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 
 
 


 
 
17:00 -19:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-02-27 17:00:00,2025-02-27 19:30:00,Do,27.02.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-02-27,TINF23B1
"Faschingsdienstag
erstellt am 17.10.17 15:42, zuletzt geändert am 25.11.24 15:50",2025-03-04 06:45:00,2025-03-04 07:15:00,Di,04.03.25,Faschingsdienstag,,,,,,,,2025-03-04,TINF23B1
"Sonstiger Termin


Titel:


Faschingsdienstag




Planungsnotiz:


KEIN TERMIN NUR ZUR INFO




Änderungen erlauben:


Planer*innen Technik/Studiengangsleitung Informatik




reserviert von:


Vollmer, Jürgen




Ressourcen:


TINF23B5,TINF22B4,TINF24B2,TINF24B5,TINF23B4,TINF23B6,TINF25B4,TINF23B2,TINF25B3,TINF25B5,TINF22B6,TINF22B3,TINF24B1,TINF23B1,TINF25B2,TINF25B6,TINF22B5,TINF23B3,TINF22B1,TINF22B2,TINF24B3,TINF24B4,TINF24B6,TINF25B1




Personen:


Freudenmann, Johannes,Vollmer, Jürgen,Strand, Marcus,Ritterbusch, Sebastian,Eisenbiegler, Jörn,Li, Nuo


Freudenmann, Johannes
Vollmer, Jürgen
Strand, Marcus
Ritterbusch, Sebastian
Eisenbiegler, Jörn
Li, Nuo
TINF23B5
TINF22B4
TINF24B2
TINF24B5
TINF23B4
TINF23B6
TINF25B4
TINF23B2
TINF25B3
TINF25B5
TINF22B6
TINF22B3
TINF24B1
TINF23B1
TINF25B2
TINF25B6
TINF22B5
TINF23B3
TINF22B1
TINF22B2
TINF24B3
TINF24B4
TINF24B6
TINF25B1
 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






7:00
  


 
 


 
 
 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






8:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






9:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






10:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






11:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






12:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






13:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






14:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






15:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






16:00
  


 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 
 
 


 






17:00
  


 
 


 
 
17:00 -19:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-04 06:45:00,2025-03-04 07:15:00,Di,04.03.25,Sonstiger Termin,,,,,,,,2025-03-04,TINF23B1
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 
 
 


 
 
17:00 -19:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-06 17:00:00,2025-03-06 19:30:00,Do,06.03.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-03-06,TINF23B1
"STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-11 17:00:00,2025-03-11 19:30:00,Di,11.03.25,STUV-ADA 1 (freiwilliger Zusatz),,,,,,,,2025-03-11,TINF23B1
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 
 
 


 
 
17:00 -19:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-13 17:00:00,2025-03-13 19:30:00,Do,13.03.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-03-13,TINF23B1
"STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-18 17:00:00,2025-03-18 19:30:00,Di,18.03.25,STUV-ADA 1 (freiwilliger Zusatz),,,,,,,,2025-03-18,TINF23B1
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 
 
 


 
 
17:00 -19:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-20 17:00:00,2025-03-20 19:30:00,Do,20.03.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-03-20,TINF23B1
"STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-03-25 17:00:00,2025-03-25 19:30:00,Di,25.03.25,STUV-ADA 1 (freiwilliger Zusatz),,,,,,,,2025-03-25,TINF23B1
"Beginn Theorie 4. Semester
erstellt am 22.09.23 12:05, zuletzt geändert am 13.11.23 09:45",2025-03-31 07:00:00,2025-03-31 07:30:00,Mo,31.03.25,Beginn Theorie 4. Semester,,,,,,,,2025-03-31,TINF23B1
"Sonstiger Termin


Titel:


Beginn Theorie 4. Semester




Planungsnotiz:






Änderungen erlauben:


Planer*innen Technik/Studiengangsleitung Informatik




reserviert von:


Vollmer, Jürgen




Ressourcen:


TINF23B4,TINF23B6,TINF23B2,TINF23B1,TINF23B5,TINF23B3




Personen:


Ritterbusch, Sebastian,Freudenmann, Johannes,Eisenbiegler, Jörn,Vollmer, Jürgen,Li, Nuo,Strand, Marcus


Ritterbusch, Sebastian
Freudenmann, Johannes
Eisenbiegler, Jörn
Vollmer, Jürgen
Li, Nuo
Strand, Marcus
TINF23B4
TINF23B6
TINF23B2
TINF23B1
TINF23B5
TINF23B3
 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
07:45 -08:00
4. Sem Start
erstellt am 16.02.15 14:17, zuletzt geändert am 29.12.24 23:30",2025-03-31 07:00:00,2025-03-31 07:30:00,Mo,31.03.25,Sonstiger Termin,,,,,,,,2025-03-31,TINF23B1
"Sonstiger Termin


Titel:


4. Sem Start




Planungsnotiz:






reserviert von:


Freudenmann, Johannes




Ressourcen:


A269,TINF23B1


A269
TINF23B1
 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






8:00
  


 
 


 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
08:30 -12:45
Software Engineering (3)
erstellt am 16.02.15 13:18, zuletzt geändert am 28.04.25 23:25


Do 08:30-12:45 wöchentlich
Lehrveranstaltung


Titel:


Software Engineering (3)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


55




Planungsnotiz:


44+11 begl. Selbststudium




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Lutz, Richard


Lutz, Richard
A269
TINF23B1
 
 
08:30 -11:45
OO Best Practice (INF)
erstellt am 06.02.15 09:37, zuletzt geändert am 23.05.25 09:48",2025-04-04 07:45:00,2025-04-04 08:00:00,Fr,04.04.25,Sonstiger Termin,,,,,,,,2025-04-04,TINF23B1
"Lehrveranstaltung


Titel:


OO Best Practice (INF)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


1




Gepl. Vorlesungsstunden:


33




Planungsnotiz:


Die Veranstaltung findet online statt




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B4,TINF23B6,TINF23B2,XE-Learning/Moodle,TINF23B1,TINF23B5




Personen:


Lindner, Daniel


Lindner, Daniel
TINF23B4
TINF23B6
TINF23B2
XE-Learning/Moodle
TINF23B1
TINF23B5
 
 


 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 
 
 
 


 
 


 
 
 


 
 
 


 






9:00
  


 
09:00 -12:15
Statistik (1.2)
erstellt am 16.02.15 13:18, zuletzt geändert am 09.05.25 10:25


Mo 09:00-12:15 wöchentlich
Lehrveranstaltung


Titel:


Statistik (1.2)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


44




Planungsnotiz:


33+11 begl Selbststudium




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Ibrahim, Shivan


Ibrahim, Shivan
A269
TINF23B1
 
 
09:00 -12:15
Compilerbau (2.3,4211.1) (INF)
erstellt am 16.02.15 13:18, zuletzt geändert am 16.05.25 21:06


Di 09:00-12:15 wöchentlich
Lehrveranstaltung


Titel:


Compilerbau (2.3,4211.1) (INF)




Sprache:


Deutsch




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


55




Planungsnotiz:


22+33h




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Haupt, Marco


Haupt, Marco
A269
TINF23B1
 
 
09:00 -12:15
Compilerbau (2.3,4211.1) (INF)
erstellt am 16.02.15 13:18, zuletzt geändert am 16.05.25 21:06


Mi 09:00-12:15 wöchentlich
Lehrveranstaltung


Titel:


Compilerbau (2.3,4211.1) (INF)




Sprache:


Deutsch




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


55




Planungsnotiz:


22+33h




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Haupt, Marco


Haupt, Marco
A269
TINF23B1
 
09:00 -12:15
Medizinische Dokumentation (MI)
erstellt am 16.02.15 13:18, zuletzt geändert am 02.04.25 19:26",2025-04-02 08:30:00,2025-04-02 11:45:00,Mi,02.04.25,OO Best Practice (INF),Deutsch,Technik/Informatik,1,33,Die Veranstaltung findet online statt,"TINF23B4,TINF23B6,TINF23B2,XE-Learning/Moodle,TINF23B1,TINF23B5","Lindner, Daniel",2025-04-02,TINF23B1
"Lehrveranstaltung


Titel:


Medizinische Dokumentation (MI)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


33




Planungsnotiz:






reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1,E309




Personen:


Ringwald, Friedemann


Ringwald, Friedemann
TINF23B1
E309
 
 
 
 
 
09:00 -12:30
Labor Anwendungen der Robotik
erstellt am 20.12.24 13:24, zuletzt geändert am 08.05.25 15:37


Fr 09:00-12:30 wöchentlich
Lehrveranstaltung


Titel:


Labor Anwendungen der Robotik




Sprache:


Deutsch




Änderungen erlauben:


Technik/Informatik/TINF23




Gepl. Vorlesungsstunden:


0




Planungsnotiz:


RaHM- Lab D324




reserviert von:


Strand, Marcus




Ressourcen:


TINF23B4,TINF23B6,TINF23B2,TINF23B5,TINF23B1,E313




Personen:


Stöckl, Florian,Müller, Silvan Michael


Stöckl, Florian
Müller, Silvan Michael
TINF23B4
TINF23B6
TINF23B2
TINF23B5
TINF23B1
E313
 
09:00 -12:15
Workflow
erstellt am 13.02.25 10:32, zuletzt geändert am 13.02.25 10:38


Fr 09:00-12:15 wöchentlich
Lehrveranstaltung


Titel:


Workflow




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Änderungen erlauben:


Technik/Informatik/TINF23




Gepl. Vorlesungsstunden:


33




Planungsnotiz:






reserviert von:


Eisenbiegler, Jörn




Ressourcen:


TINF23B4,TINF23B6,TINF23B2,TINF23B1,TINF23B5,F180_1




Personen:


Schöll, Oliver


Schöll, Oliver
TINF23B4
TINF23B6
TINF23B2
TINF23B1
TINF23B5
F180_1
 
 
 


 
 
 


 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 
 
 


 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 
 
 


 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 
 
 


 






10:00
  


 
 
 
 
 
 
 
 
 
 
 
 
 
 
10:00 -11:30
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-04-05 09:00:00,2025-04-05 12:15:00,Sa,05.04.25,Medizinische Dokumentation (MI),Deutsch,Technik/Informatik,1,33,reserviert von:,"TINF23B1,E309","Ringwald, Friedemann",2025-04-05,TINF23B1
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 
 
10:00 -10:45
STUV-ADA 1 (freiwilliger Zusatz)
erstellt am 04.12.24 18:58, zuletzt geändert am 04.12.24 19:06",2025-04-06 10:00:00,2025-04-06 11:30:00,So,06.04.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-04-06,TINF23B1
"Lehrveranstaltung


Titel:


STUV-ADA 1 (freiwilliger Zusatz)




Sprache:


Deutsch




Studiengang:


StuV




Änderungen erlauben:


Technik/Informatik




Gepl. Vorlesungsstunden:


30




Planungsnotiz:


vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/




reserviert von:


Freudenmann, Johannes




Ressourcen:


TINF23B1




Personen:


Freudenmann, Johannes


Freudenmann, Johannes
TINF23B1
 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 






11:00
  


 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 






 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


 
 
 


 






 
 
 
 
 
 
 
 
 
 
 


 
 
 
 
 


 
 
 


 






12:00
  


 
 
 
 
 
 
 
 
 
 
 


 
 
 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 
 
 


 
 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 


 
 
 


 
 
 


 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






13:00
  


 
13:00 -15:30
Betriebssysteme (5.2)
erstellt am 16.02.15 13:18, zuletzt geändert am 05.05.25 14:32


Mo 13:00-15:30 wöchentlich
Lehrveranstaltung


Titel:


Betriebssysteme (5.2)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


1




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


33




Planungsnotiz:






reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Faber, Uwe


Faber, Uwe
A269
TINF23B1
 
 
 


 
 
13:00 -15:30
Systemnahe Programmierung
erstellt am 21.07.13 02:00, zuletzt geändert am 01.02.25 15:33",2025-04-02 10:00:00,2025-04-02 10:45:00,Mi,02.04.25,STUV-ADA 1 (freiwilliger Zusatz),Deutsch,StuV,1,30,"vorletzter Termin Klausur
letzter Termin Lehrprobe - falls Sonntag, dann ""noch offen""
https://stuv-karlsruhe.de/ada/",TINF23B1,"Freudenmann, Johannes",2025-04-02,TINF23B1
"Lehrveranstaltung


Titel:


Systemnahe Programmierung




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


0




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


22




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


Lausen, Ralph




Ressourcen:


A269,TINF23B1




Personen:


Lausen, Ralph


Lausen, Ralph
A269
TINF23B1
 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 


 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
13:30 -16:45
Datenbanken (4)
erstellt am 28.02.13 01:00, zuletzt geändert am 10.04.25 13:37


Do 13:30-16:45 wöchentlich
Lehrveranstaltung


Titel:


Datenbanken (4)




Sprache:


Deutsch




Studiengang:


Technik/Informatik




Anzahl Studierende:


0




Änderungen erlauben:


Technik/Informatik/TINF23/TINF23B1




Gepl. Vorlesungsstunden:


33




reserviert von:


Freudenmann, Johannes




zuletzt geändert von:


TINF23B1




Ressourcen:


A269,TINF23B1




Personen:


Ehrhardt, Ulrich


Ehrhardt, Ulrich
A269
TINF23B1
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






14:00
  


 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






15:00
  


 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
 
 
 


 
 
 
 


 
 
 
 
 


 
 


 
 


 
 
 


 
 
 


 






 
15:30 -16:15
Startbesprechung 4. Semester
erstellt am 21.01.21 15:15, zuletzt geändert am 24.03.25 11:32",2025-03-31 13:00:00,2025-03-31 15:30:00,Mo,31.03.25,Systemnahe Programmierung,Deutsch,Technik/Informatik,0,22,,"A269,TINF23B1","Lausen, Ralph",2025-03-31,TINF23B1
