M_nr,Kurs,Geschlecht,Vegetarier,Obst,Salat,Nachschlag,Mensa_Wahrscheinlichkeit
11107,KA-TMB23PT,m,False,0.43607100024267226,0.5639289997573277,0.28,0.88
11108,KA-TMB23PT,m,False,0.43420887856918716,0.5657911214308128,0.31,0.88
11109,KA-TMB23PT,m,True,0.33760844301619347,0.6623915569838065,0.51,0.79
11110,KA-TMB23PT,m,False,0.09654831699859814,0.9034516830014019,0.27,0.76
11111,KA-TMB24B1,m,False,0.8539265168511803,0.14607348314881977,0.4,0.86
11112,KA-TMB24B1,m,False,0.24479647731037404,0.755203522689626,0.46,0.8
11113,KA-TMB24B1,w,False,0.5311842074467483,0.4688157925532516,0.05,0.7
11114,KA-TMB24B1,w,False,0.1804982202668581,0.8195017797331419,0.22,0.87
11115,KA-TMB24B1,w,True,0.8935732045814861,0.1064267954185138,0.14,0.71
11116,KA-TMB24B1,m,False,0.33265533263238345,0.6673446673676164,0.21,0.87
11117,KA-TMB24B1,w,False,0.7838803611469,0.21611963885310015,0.15,0.79
11118,KA-TMB24B1,m,False,0.37420520963685056,0.6257947903631494,0.3,0.74
11119,KA-TMB24B1,m,False,0.5406915230372061,0.45930847696279403,0.21,0.7
11120,KA-TMB24B1,w,False,0.351909086309299,0.648090913690701,0.05,0.76
11121,KA-TMB24B1,w,True,0.08698419675517324,0.9130158032448267,0.28,0.74
11122,KA-TMB24B1,w,True,0.9936747672717633,0.006325232728236741,0.15,0.7
11123,KA-TMB24B1,m,False,0.3545402164981855,0.6454597835018144,0.29,0.72
11124,KA-TMB24B1,m,False,0.5184014777422568,0.48159852225774324,0.36,0.84
11125,KA-TMB24B1,w,False,0.4371250445754898,0.5628749554245102,0.15,0.95
11126,KA-TMB24B1,w,True,0.9655499081530071,0.03445009184699286,0.28,1.0
11127,KA-TMB24B1,w,False,0.15872645728266227,0.8412735427173378,0.29,0.66
11128,KA-TMB24B1,w,False,0.9149454279888202,0.08505457201117979,0.0,0.64
11129,KA-TMB24B1,m,False,0.4888700334596017,0.5111299665403983,0.09,0.69
11130,KA-TMB24B1,w,False,0.7579220468596108,0.2420779531403892,0.13,0.75
11131,KA-TMB24B1,m,True,0.4841858565593257,0.5158141434406743,0.24,1.0
11132,KA-TMB24B1,m,False,0.847233804574936,0.15276619542506406,0.36,1.0
11133,KA-TMB24B1,m,False,0.20884582115717149,0.7911541788428286,0.52,0.94
11134,KA-TMB24B1,w,False,0.2072431283650224,0.7927568716349775,0.16,0.52
11135,KA-TMB24B1,m,False,0.737837439121031,0.262162560878969,0.3,0.81
11136,KA-TMB24B1,w,True,0.5820385739528273,0.4179614260471726,0.11,0.75
11137,KA-TMB24B1,m,True,0.11669956707544454,0.8833004329245554,0.3,0.8
11138,KA-TMB24B1,w,False,0.4374333775344556,0.5625666224655445,0.14,0.95
11139,KA-TMB24B1,w,True,0.13056924667339015,0.8694307533266099,0.05,0.69
11140,KA-TMB24B2,w,False,0.24577387464684844,0.7542261253531515,0.19,0.86
11141,KA-TMB24B2,w,False,0.8707413957343153,0.12925860426568478,0.41,0.9
11142,KA-TMB24B2,m,False,0.23176628841382038,0.7682337115861797,0.06,0.88
11143,KA-TMB24B2,w,False,0.02090108339383862,0.9790989166061613,0.22,0.66
11144,KA-TMB24B2,w,False,0.7871974907931548,0.2128025092068453,0.16,0.77
11145,KA-TMB24B2,m,True,0.9476895701620204,0.05231042983797957,0.42,0.91
11146,KA-TMB24B2,m,False,0.6092902908412607,0.39070970915873937,0.37,0.88
11147,KA-TMB24B2,w,True,0.8608990106352117,0.13910098936478832,0.25,0.79
11148,KA-TMB24B2,w,False,0.6224834455458335,0.3775165544541666,0.26,0.82
11149,KA-TMB24B2,w,False,0.011247850658413784,0.9887521493415862,0.14,0.83
11150,KA-TMB24B2,m,False,0.846075795610808,0.153924204389192,0.19,0.72
11151,KA-TMB24B2,w,False,0.8629386468054518,0.137061353194548,0.08,0.86
11152,KA-TMB24B2,m,False,0.916098896137611,0.08390110386238911,0.22,0.83
11153,KA-TMB24B2,m,False,0.22026042551708305,0.7797395744829169,0.44,0.9
11154,KA-TMB24B2,m,True,0.7539777898156039,0.24602221018439613,0.45,0.61
11155,KA-TMB24B2,m,False,0.3756157688483624,0.6243842311516375,0.3,0.74
11156,KA-TMB24B2,m,False,0.10470224678258712,0.8952977532174129,0.33,0.9
11157,KA-TMB24B2,m,False,0.11204117380766476,0.8879588261923352,0.29,0.82
11158,KA-TMB24B2,m,False,0.9547630422282671,0.04523695777173283,0.27,0.82
11159,KA-TMB24B2,m,False,0.8828066109165522,0.11719338908344765,0.15,0.96
11160,KA-TMB24B2,w,True,0.4027339569689028,0.5972660430310972,0.08,0.67
11161,KA-TMB24B2,w,False,0.0903645825892936,0.9096354174107063,0.05,0.77
11162,KA-TMB24B2,m,False,0.40114852158495723,0.5988514784150428,0.27,0.84
11163,KA-TMB24B2,w,False,0.6226470300700873,0.3773529699299127,0.22,0.9
11164,KA-TMB24B2,w,False,0.14575851730548914,0.854241482694511,0.24,0.91
11165,KA-TMT22B1,w,False,0.45133519829618923,0.5486648017038107,0.13,0.77
11166,KA-TMT22B1,w,True,0.5177284957909662,0.4822715042090337,0.11,0.7
11167,KA-TMT22B1,m,False,0.7080161546348408,0.2919838453651591,0.43,0.8
11168,KA-TMT22B1,w,True,0.4741201367692258,0.5258798632307742,0.1,0.85
11169,KA-TMT22B1,m,False,0.7575741697827624,0.24242583021723768,0.26,0.82
11170,KA-TMT22B1,w,False,0.45064036251206036,0.5493596374879396,0.27,0.8
11171,KA-TMT22B1,w,False,0.08040955610756137,0.9195904438924386,0.18,0.8
11172,KA-TMT22B1,m,False,0.9103432244010022,0.08965677559899776,0.26,0.82
11173,KA-TMT22B1,m,True,0.10742256940465433,0.8925774305953457,0.22,0.77
11174,KA-TMT22B1,m,False,0.18669706221098475,0.8133029377890152,0.22,0.83
11175,KA-TMT22B1,w,True,0.3717888893344518,0.6282111106655482,0.07,0.83
11176,KA-TMT22B1,m,False,0.19017242016228358,0.8098275798377164,0.19,0.74
11177,KA-TMT22B1,m,False,0.29848434570492194,0.7015156542950781,0.24,0.82
11178,KA-TMT22B1,w,False,0.2904866238062778,0.7095133761937221,0.23,0.65
11179,KA-TMT22B1,w,False,0.41225033929309424,0.5877496607069057,0.05,0.83
11180,KA-TMT22B1,m,True,0.41310906686359616,0.5868909331364037,0.36,0.8
11181,KA-TMT22B1,w,False,0.8275197646179178,0.17248023538208213,0.1,0.77
11182,KA-TMT22B1,w,False,0.7713771080688033,0.22862289193119661,0.03,0.86
11183,KA-TMT22B1,w,False,0.8088493880238027,0.19115061197619723,0.13,0.75
11184,KA-TMT22B1,w,True,0.5164604820898712,0.48353951791012884,0.06,0.81
11185,KA-TMT22B1,w,False,0.8138080385421963,0.18619196145780378,0.21,0.8
11186,KA-TMT22B1,w,False,0.28398773650830084,0.7160122634916992,0.0,0.7
11187,KA-TMT22B1,w,False,0.5721600462454447,0.4278399537545554,0.25,0.66
11188,KA-TMT22B1,w,False,0.6907536633263133,0.30924633667368673,0.21,0.83
11189,KA-TMT22B1,m,False,0.2977322314264174,0.7022677685735826,0.46,0.87
11190,KA-TMT22B1,w,True,0.33594032777522354,0.6640596722247765,0.29,0.66
11191,KA-TMT22B1,m,True,0.8700953068274234,0.12990469317257666,0.64,1.0
11192,KA-TMT22B1,w,False,0.874578672417056,0.12542132758294405,0.26,0.72
11193,KA-TMT22B1,w,False,0.7749276548438017,0.22507234515619828,0.04,0.71
11194,KA-TMT22B1,w,False,0.38964733631343784,0.610352663686562,0.2,0.79
11195,KA-TMT22B1,w,True,0.4367145665592013,0.5632854334407986,0.21,0.82
11196,KA-TMT22B1,w,False,0.873178439877889,0.12682156012211113,0.14,0.59
11197,KA-TMT23B2,w,True,0.12005390429889577,0.8799460957011043,0.08,0.68
11198,KA-TMT23B2,w,False,0.7046574196285562,0.2953425803714438,0.24,0.67
11199,KA-TMT23B2,m,False,0.19143505750549714,0.8085649424945028,0.35,0.88
11200,KA-TMT23B2,w,False,0.04341598919076421,0.9565840108092357,0.1,0.73
11201,KA-TMT23B2,w,False,0.4936431160838344,0.5063568839161655,0.24,0.55
11202,KA-TMT23B2,m,False,0.4835299908933246,0.5164700091066755,0.39,0.86
11203,KA-TMT23B2,w,False,0.19124379904337818,0.8087562009566218,0.0,0.86
11204,KA-TMT23B2,w,False,0.9749041387594956,0.025095861240504565,0.24,0.76
11205,KA-TMT23B2,m,False,0.11127763712848945,0.8887223628715105,0.43,0.87
11206,KA-TMT23B2,m,True,0.7102756451961388,0.2897243548038613,0.22,0.76
11207,KA-TMT23B2,m,False,0.3969300034654776,0.6030699965345223,0.28,0.92
11208,KA-TMT23B2,m,True,0.5483515169526315,0.45164848304736843,0.47,0.89
11209,KA-TMT23B2,m,False,0.6685885457656727,0.3314114542343273,0.26,0.85
11210,KA-TMT23B2,m,False,0.5293993754609196,0.4706006245390804,0.45,0.89
11211,KA-TMT23B2,m,False,0.7029757928675126,0.29702420713248734,0.45,0.88
11212,KA-TMT23B2,w,True,0.9198709254275542,0.08012907457244575,0.12,0.74
11213,KA-TMT23B2,m,False,0.12721603990493932,0.8727839600950608,0.38,0.88
11214,KA-TMT23B2,m,False,0.2181552437602228,0.7818447562397773,0.49,0.95
11215,KA-TMT23B2,w,False,0.6106023173791363,0.38939768262086366,0.07,0.83
11216,KA-TMT23B2,m,False,0.3447402279558192,0.6552597720441808,0.39,0.77
11217,KA-TMT23B2,m,False,0.7903137851114701,0.20968621488852998,0.48,0.98
11218,KA-TMT23B2,m,True,0.955289956115522,0.0447100438844779,0.28,0.69
11219,KA-TMT23B2,m,True,0.16443693511128551,0.8355630648887146,0.26,0.92
11220,KA-TMT23B2,w,False,0.4609706410300455,0.5390293589699545,0.03,0.8
11221,KA-TMT23B2,m,True,0.19825873479697304,0.801741265203027,0.22,0.87
11222,KA-TMT23B2,w,False,0.757617975734213,0.24238202426578703,0.25,0.8
11223,KA-TMT23B2,m,False,0.040388343715862404,0.9596116562841376,0.39,0.75
11224,KA-TMT23B2,w,False,0.7503953876332922,0.24960461236670783,0.02,0.75
11225,KA-TMT23B2,w,True,0.7262685835745875,0.2737314164254125,0.07,0.76
11226,KA-TMT23B2,m,False,0.9493650486268892,0.05063495137311082,0.29,0.95
11227,KA-TMT23B2,w,False,0.9743188522570353,0.02568114774296473,0.15,0.83
11228,KA-TMT24B1,w,False,0.30206740701115514,0.6979325929888449,0.0,0.8
11229,KA-TMT24B1,w,False,0.16760161072915394,0.8323983892708462,0.08,0.92
11230,KA-TMT24B1,m,False,0.8950658079316797,0.10493419206832026,0.33,0.67
11231,KA-TMT24B1,m,False,0.5614264710863603,0.43857352891363977,0.46,1.0
11232,KA-TMT24B1,m,True,0.5231394856257738,0.47686051437422633,0.29,1.0
11233,KA-TMT24B1,w,False,0.34244519157928693,0.657554808420713,0.3,0.76
11234,KA-TMT24B1,w,False,0.42528233041935165,0.5747176695806484,0.2,0.82
11235,KA-TMT24B1,m,True,0.3865006045604611,0.6134993954395389,0.19,0.83
11236,KA-TMT24B1,w,False,0.3246323231144024,0.6753676768855975,0.19,0.74
11237,KA-TMT24B1,m,False,0.724235045739215,0.2757649542607849,0.27,0.75
11238,KA-TMT24B1,m,False,0.036020116193599724,0.9639798838064004,0.12,0.79
11239,KA-TMT24B1,m,False,0.7690726782079479,0.2309273217920521,0.33,0.95
11240,KA-TMT24B1,w,True,0.8232422792201511,0.1767577207798489,0.15,0.78
11241,KA-TMT24B1,m,True,0.96095187717208,0.03904812282792002,0.31,0.82
11242,KA-TMT24B1,m,False,0.24250338463492152,0.7574966153650784,0.19,0.56
11243,KA-TMT24B1,m,False,0.5901991182211808,0.4098008817788192,0.36,0.89
11244,KA-TMT24B1,w,True,0.6922516900764117,0.3077483099235882,0.05,0.79
11245,KA-TMT24B1,m,False,0.7074231403170363,0.2925768596829636,0.23,0.94
11246,KA-TMT24B1,w,False,0.9513975253494565,0.04860247465054338,0.14,0.71
11247,KA-TMT24B1,w,False,0.6433680546388463,0.35663194536115367,0.23,0.69
11248,KA-TMT24B1,w,False,0.4660954937045694,0.5339045062954305,0.08,0.81
11249,KA-TMT24B1,w,True,0.38957712119231475,0.6104228788076853,0.15,0.8
11250,KA-TMT24B1,w,False,0.3722472660379181,0.6277527339620818,0.0,0.9
11251,KA-TMT24B1,m,False,0.11672650736872714,0.8832734926312727,0.25,0.9
11252,KA-TMT24B1,w,True,0.990030327100277,0.009969672899722963,0.25,0.75
11253,KA-TMT24B1,m,False,0.5479003257415745,0.45209967425842545,0.32,0.92
11254,KA-TMT24B1,w,False,0.8340086243217076,0.16599137567829245,0.1,0.65
11255,KA-TMT24B1,w,False,0.1938809926191454,0.8061190073808545,0.03,0.75
11256,KA-TMT24B2,w,False,0.6491218095070141,0.3508781904929857,0.21,0.83
11257,KA-TMT24B2,m,False,0.34038735949000903,0.6596126405099909,0.3,1.0
11258,KA-TMT24B2,w,True,0.5100990410052934,0.4899009589947066,0.12,0.54
11259,KA-TMT24B2,w,False,0.9146635044738292,0.0853364955261708,0.12,0.75
11260,KA-TMT24B2,m,False,0.9295265143346734,0.07047348566532664,0.3,0.83
11261,KA-TMT24B2,m,False,0.8504611797232222,0.1495388202767777,0.23,1.0
11262,KA-TMT24B2,w,False,0.0664461753087502,0.9335538246912498,0.0,0.82
11263,KA-TMT24B2,w,False,0.6921297512507274,0.3078702487492725,0.21,0.77
11264,KA-TMT24B2,w,False,0.5540726969073136,0.4459273030926865,0.08,0.71
11265,KA-TMT24B2,m,True,0.3441175911211491,0.6558824088788509,0.25,0.83
11266,KA-TMT24B2,w,False,0.26473125974979755,0.7352687402502024,0.16,0.63
11267,KA-TMT24B2,m,False,0.05257821107859297,0.947421788921407,0.36,0.96
11268,KA-TMT24B2,m,False,0.04535584922538512,0.9546441507746148,0.38,0.84
11269,KA-TMT24B2,w,False,0.9346785310049086,0.06532146899509134,0.28,0.75
11270,KA-TMT24B2,w,True,0.8982460236675172,0.10175397633248284,0.2,0.63
11271,KA-TMT24B2,w,False,0.1695091228926609,0.830490877107339,0.13,0.82
11272,KA-TMT24B2,w,False,0.1254465884911481,0.8745534115088519,0.17,0.76
11273,KA-TMT24B2,w,False,0.29832118343816016,0.7016788165618398,0.09,0.9
11274,KA-TMT24B2,m,False,0.17820338416648698,0.8217966158335129,0.33,1.0
11275,KA-TMT24B2,m,False,0.7976663187756423,0.2023336812243578,0.27,0.91
11276,KA-TSST22B1,m,False,0.11456385490627045,0.8854361450937296,0.22,0.84
11277,KA-TSST22B1,m,False,0.8498737461640405,0.15012625383595937,0.41,0.73
11278,KA-TSST22B1,w,False,0.6665804933506106,0.3334195066493894,0.3,0.55
11279,KA-TSST22B1,w,False,0.6643721245691585,0.3356278754308415,0.12,0.72
11280,KA-TSST22B1,w,True,0.8959279597507721,0.1040720402492278,0.21,0.82
11281,KA-TSST22B1,m,False,0.9532152021980925,0.046784797801907536,0.16,0.87
11282,KA-TSST22B1,w,True,0.6661264081508523,0.3338735918491477,0.23,0.86
11283,KA-TSST22B1,w,False,0.9978801721574359,0.002119827842564223,0.21,0.83
11284,KA-TSST22B1,m,False,0.4226587804727897,0.5773412195272104,0.28,0.77
11285,KA-TSST22B1,w,False,0.9050305663801952,0.09496943361980474,0.0,0.65
11286,KA-TSST22B1,m,False,0.5160501741026551,0.48394982589734487,0.36,0.89
11287,KA-TSST22B1,w,True,0.7219076728501247,0.2780923271498754,0.16,0.7
11288,KA-TSST22B1,m,False,0.5093282542925994,0.4906717457074005,0.19,0.92
11289,KA-TSST22B1,w,True,0.6415684723354282,0.3584315276645718,0.18,0.53
11290,KA-TSST22B1,w,True,0.023612784711492255,0.9763872152885078,0.09,0.75
11291,KA-TSST22B1,m,False,0.274220163367286,0.7257798366327141,0.33,0.95
11292,KA-TSST22B1,m,True,0.37574347800988556,0.6242565219901144,0.44,0.9
11293,KA-TSST22B1,m,False,0.8018012820762428,0.1981987179237572,0.47,0.86
11294,KA-TSST22B1,w,False,0.5912052856520349,0.4087947143479651,0.31,0.87
11295,KA-TSST22B1,w,False,0.239334305589595,0.760665694410405,0.08,0.75
11296,KA-TSST22B1,w,False,0.11305188226523775,0.8869481177347622,0.08,0.81
11297,KA-TSST22B1,w,False,0.3854101963233555,0.6145898036766445,0.1,0.81
11298,KA-TSST22B1,m,False,0.3186425273197612,0.6813574726802387,0.3,0.98
11299,KA-TSST22B1,w,False,0.03872214885914363,0.9612778511408564,0.11,0.72
11300,KA-TSST22B1,m,False,0.30289651910981064,0.6971034808901895,0.35,0.99
11301,KA-TSST22B1,m,True,0.5997041288927454,0.4002958711072545,0.54,0.74
11302,KA-TSST22B1,m,False,0.3852871079973591,0.6147128920026409,0.31,1.0
11303,KA-TSST22B1,m,True,0.4948564961302526,0.5051435038697474,0.37,0.97
11304,KA-TSST22B1,w,False,0.6314885371200127,0.3685114628799873,0.07,0.51
11305,KA-TSST22B1,w,False,0.15184178328915823,0.8481582167108417,0.35,0.88
11306,KA-TSST22B1-AS,m,True,0.9903959446587345,0.009604055341265596,0.38,0.76
11307,KA-TSST22B1-AS,w,False,0.5536638979403483,0.44633610205965174,0.2,0.79
11308,KA-TSST22B1-AS,m,False,0.686688467776194,0.31331153222380603,0.49,0.66
11309,KA-TSST22B1-AS,m,False,0.9309315045292494,0.06906849547075056,0.22,0.97
11310,KA-TSST22B1-AS,m,True,0.6599369125521792,0.34006308744782066,0.28,0.87
11311,KA-TSST22B1-AS,w,True,0.8933140776360571,0.10668592236394296,0.32,0.62
11312,KA-TSST22B1-AS,w,False,0.9148347846761523,0.08516521532384763,0.36,0.79
11313,KA-TSST22B1-AS,w,False,0.616418961363952,0.3835810386360479,0.33,0.77
11314,KA-TSST22B1-AS,m,False,0.11575307275018867,0.8842469272498115,0.49,0.8
11315,KA-TSST22B1-AS,w,True,0.08668153826028813,0.9133184617397118,0.28,0.88
11316,KA-TSST22B1-AS,w,False,0.6418486245719399,0.35815137542806,0.13,0.8
11317,KA-TSST22B1-AS,w,False,0.7462773109051962,0.2537226890948037,0.18,0.8
11318,KA-TSST22B1-AS,m,False,0.13942285491993806,0.8605771450800619,0.19,0.88
11319,KA-TSST22B1-AS,m,False,0.11114394827426015,0.8888560517257398,0.4,0.97
11320,KA-TSST22B1-AS,w,False,0.7356821356094533,0.2643178643905466,0.11,0.77
11321,KA-TSST22B1-AS,w,False,0.6931843933024874,0.3068156066975126,0.03,0.67
11322,KA-TSST22B1-AS,w,False,0.11286879812172,0.88713120187828,0.09,0.82
11323,KA-TSST22B1-AS,w,False,0.5442802863615364,0.45571971363846375,0.36,0.75
11324,KA-TSST22B1-AS,m,False,0.35177852821359806,0.6482214717864021,0.53,0.65
11325,KA-TSST22B1-AS,m,False,0.7634592209570419,0.23654077904295803,0.52,0.86
11326,KA-TSST22B1-AS,m,False,0.5938139801678368,0.40618601983216307,0.29,0.86
11327,KA-TSST22B1-AS,m,False,0.5739425243279291,0.4260574756720708,0.34,1.0
11328,KA-TSST22B1-AS,m,False,0.4885417076078898,0.51145829239211,0.32,0.93
11329,KA-TSST22B1-AS,m,False,0.41621524473950444,0.5837847552604956,0.21,0.93
11330,KA-TSST22B1-AS,w,True,0.2822839145981814,0.7177160854018185,0.18,0.65
11331,KA-TSST22B1-AS,m,False,0.8369686826372895,0.16303131736271048,0.3,0.81
11332,KA-TSST22B1-AS,w,False,0.14336475123790746,0.8566352487620926,0.15,0.68
11333,KA-TSST22B1-AS,w,False,0.22030250034491078,0.779697499655089,0.09,0.64
11334,KA-TSST22B1-AS,m,False,0.6929978609800315,0.3070021390199684,0.25,0.92
11335,KA-TSST22B1-AS,m,False,0.8640249331829921,0.1359750668170078,0.23,0.8
11336,KA-TSST22B1-ST,m,False,0.48416521009516916,0.5158347899048308,0.29,0.84
11337,KA-TSST22B1-ST,w,False,0.5681680040542888,0.43183199594571126,0.09,0.86
11338,KA-TSST22B1-ST,m,False,0.657715778079859,0.34228422192014096,0.43,0.91
11339,KA-TSST22B1-ST,m,True,0.1548584734072696,0.8451415265927303,0.26,0.86
11340,KA-TSST22B1-ST,w,True,0.6593363359147685,0.34066366408523147,0.19,0.95
11341,KA-TSST22B1-ST,w,False,0.37067637170405027,0.6293236282959498,0.32,0.87
11342,KA-TSST22B1-ST,m,True,0.31048734071914225,0.6895126592808578,0.39,0.88
11343,KA-TSST22B1-ST,m,False,0.001443449152791515,0.9985565508472085,0.33,0.98
11344,KA-TSST22B1-ST,m,True,0.7095049156262832,0.29049508437371696,0.47,0.81
11345,KA-TSST22B1-ST,w,True,0.32398557089991653,0.6760144291000835,0.17,0.79
11346,KA-TSST22B1-ST,m,False,0.5393475556451554,0.4606524443548447,0.22,0.75
11347,KA-TSST22B1-ST,w,False,0.29294419328109667,0.7070558067189034,0.0,0.74
11348,KA-TSST22B1-ST,m,False,0.5591915570945571,0.4408084429054429,0.36,0.76
11349,KA-TSST22B1-ST,m,False,0.7727647609052816,0.22723523909471846,0.5,0.74
11350,KA-TSST22B1-ST,m,True,0.25344155407594127,0.7465584459240588,0.33,1.0
11351,KA-TSST22B1-ST,w,False,0.0527290750499019,0.9472709249500981,0.21,0.72
11352,KA-TSST22B1-ST,m,False,0.4213303615752625,0.5786696384247375,0.36,0.92
11353,KA-TSST22B1-ST,w,True,0.5249756993186315,0.4750243006813686,0.08,0.65
11354,KA-TSST22B1-ST,w,False,0.8031677678726783,0.1968322321273216,0.36,0.94
11355,KA-TSST22B1-ST,w,True,0.39207461278393574,0.6079253872160643,0.06,0.65
11356,KA-TSST22B1-ST,m,False,0.18701785855594008,0.8129821414440598,0.49,0.96
11357,KA-TSST22B1-ST,w,False,0.1700747687720145,0.8299252312279853,0.08,0.67
11358,KA-TSST22B1-ST,w,False,0.14952213564729935,0.8504778643527006,0.03,0.73
11359,KA-TSST22B1-ST,m,False,0.0408051846982561,0.959194815301744,0.33,0.94
11360,KA-TSST22B1-ST,m,False,0.4535479682428861,0.5464520317571139,0.35,0.83
11361,KA-TSST22B1-ST,m,True,0.2910031242332419,0.7089968757667581,0.15,1.0
11362,KA-TSST22B1-ST,m,False,0.4230626185397797,0.5769373814602202,0.36,0.78
11363,KA-TSST22B1-ST,m,True,0.3650759609876949,0.6349240390123051,0.18,1.0
11364,KA-TSST22B1-ST,m,False,0.9806067205201041,0.019393279479895772,0.42,0.86
11365,KA-TSST22B1-ST,w,False,0.9124184374664853,0.08758156253351486,0.18,0.74
11366,KA-TSST22B1-ST,m,False,0.32033371443218495,0.6796662855678148,0.36,1.0
11367,KA-TSST22B1-ST,w,False,0.9440404188443197,0.05595958115568044,0.32,0.81
11368,KA-TSST22B1-ST,m,False,0.8187121223743509,0.18128787762564916,0.29,0.75
11369,KA-TSST22B1-ST,w,False,0.3504105699777582,0.6495894300222418,0.26,0.68
11370,KA-TSST23B1,w,False,0.594958649750272,0.405041350249728,0.25,0.55
11371,KA-TSST23B1,m,True,0.25695670923526803,0.743043290764732,0.43,0.81
11372,KA-TSST23B1,w,False,0.037157760268757396,0.9628422397312426,0.04,0.73
11373,KA-TSST23B1,m,True,0.5860361104621336,0.4139638895378664,0.28,0.69
11374,KA-TSST23B1,m,True,0.20609474422143545,0.7939052557785644,0.35,0.95
11375,KA-TSST23B1,w,False,0.3261034484258229,0.6738965515741772,0.2,0.73
11376,KA-TSST23B1,m,False,0.8763455320882696,0.12365446791173028,0.38,0.88
11377,KA-TSST23B1,w,False,0.1780320423280895,0.8219679576719104,0.07,0.73
11378,KA-TSST23B1,m,True,0.3258527299659139,0.674147270034086,0.31,1.0
11379,KA-TSST23B1,w,False,0.22456570374904314,0.7754342962509568,0.0,0.72
11380,KA-TSST23B1,m,False,0.10100537019295709,0.8989946298070428,0.36,0.8
11381,KA-TSST23B1,m,False,0.6243856485032885,0.37561435149671146,0.38,0.98
11382,KA-TSST23B1,w,False,0.5711568946663974,0.4288431053336027,0.19,0.71
11383,KA-TSST23B1,w,False,0.20073535520057784,0.7992646447994222,0.22,0.62
11384,KA-TSST23B1,w,True,0.7745141143580188,0.22548588564198124,0.0,0.9
11385,KA-TSST23B1,m,False,0.13855792301589695,0.861442076984103,0.33,0.86
11386,KA-TSST23B1,w,False,0.9488861424704149,0.05111385752958509,0.0,0.89
11387,KA-TSST23B1,m,False,0.1881896284219413,0.8118103715780588,0.24,0.84
11388,KA-TSST23B1,m,True,0.425693250499689,0.574306749500311,0.27,0.82
11389,KA-TSST23B1,w,False,0.6008470928402492,0.39915290715975077,0.29,0.89
11390,KA-TSST23B1,w,False,0.18109701295343397,0.818902987046566,0.05,0.63
11391,KA-TSST23B1,w,False,0.38981484770043906,0.6101851522995609,0.11,0.79
11392,KA-TSST23B1,w,False,0.029501669216026063,0.970498330783974,0.27,0.71
